0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
Prijs,€ 187.000,Adres,"Volksverheffingstraat 76, 9300 Aalst",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,90 m²,Slaapkamers,3,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,332 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 389,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHUFT,Days: 876,,,,,,,,,,
Prijs,€ 350.000,Adres,"Leirekenstraat 19, 9310 Moorsel",Type,Woning (Huis),Woonopp.,181 m²,Grondopp.,203 m²,Slaapkamers,3,Badkamers,1,Garages,1,Tuin,NW,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,169 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 706,https://www.zimmo.be/nl/moorsel-9310/te-koop/huis/KHUVR,Days: 422,,,,,,
Prijs,€ 686.177,Adres,"Straat niet gekend,",9300 Aalst,Type,Woning (Huis),Woonopp.,"181,88 m²",Grondopp.,1.421 m²,Slaapkamers,4,Badkamers,2,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHUBV,Days: 178,,,,,,,,,,,
Prijs,€ 668.451,Adres,"Straat niet gekend,",9320 Erembodegem,Type,Woning (Huis),Woonopp.,242 m²,Grondopp.,637 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KHUBH,Days: 86,,,,,,,,,
Prijs,€ 395.000,Adres,"Brusselse Steenweg 67, 9300 Aalst",Type,Woning (Huis),Woonopp.,175 m²,Grondopp.,244 m²,Slaapkamers,4,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,1971,EPC,224 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHUDY,Days: 294,,,,,,,,,,
Prijs,€ 395.000,Adres,"Brusselse Steenweg 67, 9300 Aalst",Type,Appartement,Woonopp.,175 m²,Slaapkamers,4,Badkamers,2,Garages,1,Bouwjaar,1971,EPC,224 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHUDU,Days: 162,,,,,,,,,,,,
Prijs,€ 695.000,Adres,"Steenweg op Oudegem 152, 9308 Gijzegem",Type,Herenhuis (Huis),Woonopp.,227 m²,Grondopp.,2.112 m²,Slaapkamers,4,Badkamers,1,Garages,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,380 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.053,https://www.zimmo.be/nl/gijzegem-9308/te-koop/huis/KHTRM,Days: 147,,,,,,,,
Prijs,€ 175.000,Adres,"Denderstraat 4, 9300 Aalst",Type,Kleine winkel (Bedrijfsvastgoed),Woonopp.,110 m²,Grondopp.,50 m²,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,425 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 617,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KBLU8,Days: 66,,,,,,,,,,
Prijs,€ 698.000,Adres,"Kortenhoekstraat 44 / A, 9308 Hofstade",Type,Villa (Huis),Woonopp.,288 m²,Grondopp.,1.045 m²,Slaapkamers,4,Badkamers,2,Garages,1,Tuin,NW,Bebouwing,open,Bouwjaar,1998,EPC,174 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.584,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/hofstade-9308/te-koop/huis/KHTDW,Days: 237,,
Prijs,€ 175.000,Adres,"Denderstraat 4, 9300 Aalst",Type,Gemengd gebruik (Huis),Woonopp.,110 m²,Grondopp.,50 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,425 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 617,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KBLU6,Days: 283,,,,,,,,
Prijs,€ 300.000,Adres,"Jan Frans Vonckstraat 42 / B, 9300 Aalst",Type,Bouwgrond (Grond),Grondopp.,843 m²,Renovatieplicht,Niet van toepassing,KI,€ 115,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/grond/KHTAN,Days: 139,,,,,,,,,,,,,,,,,,,,
Prijs,€ 447.000,Adres,"Parklaan 9, 9300 Aalst",Type,Herenwoning (Huis),Woonopp.,200 m²,Grondopp.,140 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,223 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 696,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHT8T,Days: 530,,,,,,,,
Prijs,€ 300.000,Adres,"Ouden Dendermondse Steenweg 400A, 9300 Aalst",Type,Bedrijfsgebouw (Bedrijfsvastgoed),Woonopp.,230 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Garages,1,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHT6P,Days: 162,,,,,,,,,,
Prijs,€ 450.000,Adres,"Ouden Dendermondse Steenweg 400A, 9300 Aalst",Type,Uitzonderlijke woning (Huis),Woonopp.,400 m²,Grondopp.,1.359 m²,Slaapkamers,4,Badkamers,1,Garages,1,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,343 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 689,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHT6Q,Days: 708,,,,,,
Prijs,€ 349.000,Adres,"Eugeen Bosteelsstraat 11, 9300 Aalst",Type,Woning (Huis),Woonopp.,198 m²,Grondopp.,110 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,313 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 500,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHT8U,Days: 348,,,,,,
Prijs,€ 140.000,Adres,"Langestraat, 9300 Aalst",Type,Grond,Grondopp.,744 m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,Video,Klik hier,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/grond/KHSNP,Days: 95,,,,,,,,,,,,,,,,,,
Prijs,€ 325.000,Adres,"Ouden Dendermondse Steenweg 352, 9300 Aalst",Type,Woning (Huis),Woonopp.,243 m²,Grondopp.,1.134 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,1966,EPC,224 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.017,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHSRR,Days: 658,,,,
Prijs,€ 88.000,Adres,"Alfons van de Maelestraat, 9320 Erembodegem",Type,Bouwgrond (Grond),Grondopp.,"564,46 m²",Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,Video,Klik hier,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KHSNQ,Days: 131,,,,,,,,,,,,,,,,,,
Prijs,€ 192.000,Adres,"Alfons van de Maelestraat, 9320 Erembodegem",Type,Bouwgrond (Grond),Grondopp.,"1.065,71 m²",Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KHSNT,Days: 100,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 8.000,Adres,"Babbelaarstraat, 9308 Gijzegem",Type,Landbouwgrond (Grond),Grondopp.,2.424 m²,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,Video,Klik hier,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/gijzegem-9308/te-koop/grond/KHSNK,Days: 152,,,,,,,,,,,,,,,,,,
Prijs,€ 104.000,Adres,"Alfons van de Maelestraat, 9320 Erembodegem",Type,Bouwgrond (Grond),Grondopp.,"531,25 m²",Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,Video,Klik hier,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KHSNL,Days: 93,,,,,,,,,,,,,,,,,,
Prijs,€ 176.000,Adres,"Afspanningsstraat 1, 9300 Aalst",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,106 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1919,EPC,672 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 577,Vrij op,bij akte na betaling,Video,Klik hier,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHSNN,Days: 733,,,,
Prijs,€ 324.000,Adres,"Welvaartstraat 91c / 11, 9300 Aalst",Type,Appartement,Woonopp.,119 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,2021,EPC,68 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHSBO,Days: 73,,,,,,,,,,,,
Prijs,€ 324.000,Adres,"Welvaartstraat 91C / 21, 9300 Aalst",Type,Appartement,Woonopp.,119 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,2021,EPC,67 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHSBN,Days: 122,,,,,,,,,,,,
Prijs,€ 190.000,Adres,"Tiende Vrijstraat, 9300 Aalst",Type,Grond,Grondopp.,562 m²,Bebouwing,open,Renovatieplicht,Niet van toepassing,KI,€ 6,https://www.zimmo.be/nl/aalst-9300/te-koop/grond/KHRAY,Days: 65,,,,,,,,,,,,,,,,,,,,
Prijs,€ 285.000,Adres,"Bredestraat 168/bus 4 168, 9300 Aalst",Type,Appartement,Woonopp.,80 m²,Slaapkamers,2,Badkamers,1,Garages,2,Bouwjaar,2000,EPC,101 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.008,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHS9O,Days: 153,,,,,,,,,,
Prijs,€ 370.000,Adres,"Brusselbaan 203A, 9320 Erembodegem",Type,Grond,Grondopp.,1.175 m²,Bebouwing,open,Renovatieplicht,Niet van toepassing,KI,€ 13,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KHRB9,Days: 79,,,,,,,,,,,,,,,,,,,,
Prijs,€ 185.000,Adres,"Brusselbaan 203A, 9320 Erembodegem",Type,Grond,Grondopp.,585 m²,Bebouwing,halfopen,Renovatieplicht,Niet van toepassing,KI,€ 13,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KHRAZ,Days: 50,,,,,,,,,,,,,,,,,,,,
Prijs,€ 145.000,Adres,"Kromme Elleboogstraat LOT 1, 9320 Erembodegem",Type,Grond,Grondopp.,380 m²,Bebouwing,halfopen,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KHRB1,Days: 84,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 249.000,Adres,"Ninovesteenweg 24 / 2, 9320 Erembodegem",Type,Appartement,Woonopp.,138 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,1993,EPC,220 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.618,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/appartement/KHQCO,Days: 156,,,,,,,,,,,,
Prijs,€ 185.000,Adres,"Brusselbaan 203A, 9320 Erembodegem",Type,Grond,Grondopp.,590 m²,Bebouwing,halfopen,Renovatieplicht,Niet van toepassing,KI,€ 13,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KHRB0,Days: 58,,,,,,,,,,,,,,,,,,,,
Prijs,€ 295.000,Adres,"Capucienenlaan 67, 9300 Aalst",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,60 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Badkamers,1,Bebouwing,halfopen,Bouwjaar,1987,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 1.626,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHRAX,Days: 53,,,,,,,,,,
Prijs,€ 239.000,Adres,"Dokter André Goffaertsstraat 127, 9300 Aalst",Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,75 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1933,EPC,385 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 369,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHPZC,,,,,,,,,
Prijs,€ 579.000,Adres,"Abdijstraat 43, 9310 Meldert",Type,Woning (Huis),Woonopp.,310 m²,Grondopp.,849 m²,Slaapkamers,5,Badkamers,2,Garages,1,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,241 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.065,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/meldert-9310/te-koop/huis/KHPTJ,,,,,,,
Prijs,€ 85.000,Adres,"Biekorfstraat, 9300 Aalst",Type,Bouwgrond (Grond),Grondopp.,243 m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/grond/KHP27,Days: 121,,,,,,,,,,,,,,,,,,,,
Prijs,€ 285.000,Adres,"Diepestraat 88a / 3, 9300 Aalst",Type,Appartement,Woonopp.,130 m²,Slaapkamers,3,Badkamers,2,Tuin,Z,Bouwjaar,op aanvraag »,EPC,219 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 484,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHPJZ,Days: 389,,,,,,,,,,
Prijs,€ 460.000,Adres,"Kerrebroekstraat 191A, 9300 Aalst",Type,Woning (Huis),Woonopp.,176 m²,Grondopp.,492 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,2005,EPC,94 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.145,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHOV3,Days: 495,,,,,,
Prijs,€ 700.000,Adres,"Grote Baan 245, 9310 Herdersem",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,640 m²,Grondopp.,1.005 m²,Handelsopp.,op aanvraag »,Garages,2,Bebouwing,open,Bouwjaar,1979,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 2.286,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/herdersem-9310/te-koop/bedrijfsvastgoed/KHOF3,Days: 82,,,,,,,,
Prijs,€ 159.000,Adres,"Burchtstraat 23 / 6, 9300 Aalst",Type,Appartement,Woonopp.,66 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1966,EPC,203 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHOEZ,Days: 222,,,,,,,,,,,,,,
Prijs,€ 700.000,Adres,"Grote Baan 245, 9310 Herdersem",Type,Appartement,Woonopp.,640 m²,Slaapkamers,3,Badkamers,1,Garages,2,Bouwjaar,1979,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 2.286,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/herdersem-9310/te-koop/appartement/KHOF2,Days: 54,,,,,,,,,,
Prijs,€ 700.000,Adres,"Grote Baan 245, 9300 Aalst",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,640 m²,Grondopp.,1.005 m²,Handelsopp.,op aanvraag »,Garages,2,Bebouwing,open,Bouwjaar,1979,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 2.286,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHOF0,Days: 50,,,,,,,,
Prijs,€ 700.000,Adres,"Grote Baan 245, 9300 Aalst",Type,Appartement,Woonopp.,640 m²,Slaapkamers,3,Badkamers,1,Garages,2,Bouwjaar,1979,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 2.286,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHOF1,Days: 113,,,,,,,,,,
Prijs,€ 173.000,Adres,"Burchtstraat 23 / 3, 9300 Aalst",Type,Appartement,Woonopp.,75 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1966,EPC,324 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHMUR,Days: 104,,,,,,,,,,,,,,
Prijs,€ 330.000,Adres,"Maanstraat 1, 9300 Aalst",Type,Woning (Huis),Woonopp.,151 m²,Grondopp.,40 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,308 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHN1B,Days: 279,,,,,,,,
Prijs,€ 215.000,Adres,"Langestraat 327 / A, 9300 Aalst",Type,Woning (Huis),Woonopp.,120 m²,Grondopp.,98 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1899,EPC,305 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 267,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHMUT,Days: 554,,,,,,
Prijs,€ 279.000,Adres,"Nieuwbeekstraat 1 / 403, 9300 Aalst",Type,Woning (Huis),Woonopp.,73 m²,Grondopp.,73 m²,Slaapkamers,1,Badkamers,1,Bebouwing,gesloten,Bouwjaar,2021,EPC,108 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHLDU,Days: 185,,,,,,,,,,,,
Prijs,€ 370.000,Adres,"Dirk Martensstraat 12, 9300 Aalst",Type,Herenwoning (Huis),Woonopp.,265 m²,Grondopp.,90 m²,Slaapkamers,5,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,258 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.018,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHM76,Days: 507,,,,,,,,
Prijs,€ 389.000,Adres,"Domentstraat 66, 9310 Meldert",Type,Woning (Huis),Woonopp.,160 m²,Grondopp.,1.020 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,428 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.222,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/meldert-9310/te-koop/huis/KHL8D,Days: 154,,,,,,
Prijs,€ 389.000,Adres,"Domentstraat 66, 1790 Meldert",Type,Woning (Huis),Woonopp.,160 m²,Grondopp.,1.020 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,428 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.222,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/meldert-1790/te-koop/huis/KHL8F,Days: 456,,,,,,
Prijs,€ 495.000,Adres,"Esplanadeplein 10 BUS A, 9300 Aalst",Type,Handelsgelijkvloers (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,345 m²,Garages,2,Bebouwing,gesloten,Bouwjaar,1964,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 4.305,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHKAS,Days: 49,,,,,,,,
Prijs,€ 77.000,Adres,"Hoezestraat 45a, 9320 Nieuwerkerken",Type,Handelszaak (Bedrijfsvastgoed),Woonopp.,200 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/bedrijfsvastgoed/KHK3B,Days: 281,,,,,,,,,,,,,,
Prijs,€ 495.000,Adres,"Esplanadeplein 10 BUS A, 9300 Aalst",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,345 m²,Garages,2,Bebouwing,gesloten,Bouwjaar,1964,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 4.305,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHKAR,Days: 43,,,,,,,,
Prijs,€ 235.000,Adres,"Leo de Béthunelaan 55 / 3, 9300 Aalst",Type,Appartement,Woonopp.,110 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,2001,EPC,172 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHJFC,Days: 255,,,,,,,,,,,,,,
Prijs,€ 985.000,Adres,"Villalaan 10, 9300 Aalst",Type,Villa (Huis),Woonopp.,320 m²,Grondopp.,1.121 m²,Slaapkamers,6,Badkamers,2,Garages,2,Bebouwing,open,Bouwjaar,1964,EPC,282 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.978,Video,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHIZ0,Days: 555,,,,,,
Prijs,€ 359.000,Adres,"Strekstraat 16, 9320 Nieuwerkerken",Type,Woning (Huis),Woonopp.,308 m²,Grondopp.,690 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1965,EPC,368 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 751,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/KHHHE,Days: 1600,,,,,,,,
Prijs,€ 539.000,Adres,"Straat niet gekend,",9300 Aalst,Type,Appartement,Woonopp.,"127,50 m²",Slaapkamers,3,Badkamers,1,Bouwjaar,2021,EPC,33 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KHGKY,Days: 420,,,,,,,,,,,
Prijs,€ 529.000,Adres,"Steenweg naar Oudegem 101, 9308 Gijzegem",Type,Hoeve (Huis),Woonopp.,288 m²,Grondopp.,2.800 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,554 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 824,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gijzegem-9308/te-koop/huis/KHGOI,Days: 302,,,,,,
Prijs,€ 275.000,Adres,"KAPELLEOMMEGANG 9 / 1, 9300 Aalst",Type,Opslagplaats (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHG32,Days: 191,,,,,,,,,,,,,,
Prijs,€ 275.000,Adres,"KAPELLEOMMEGANG 9 / 1, 9300 Aalst",Type,Appartementsgebouw (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHG2V,Days: 98,,,,,,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Jan Frans Vonckstraat, 9310 Baardegem",Type,Landbouwgrond (Grond),Grondopp.,8.800 m²,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/baardegem-9310/te-koop/grond/KHFU4,Days: 146,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 299.000,Adres,"Begijnhof 44, 9300 Aalst",Type,Woning (Huis),Woonopp.,165 m²,Grondopp.,96 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,178 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 632,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHEV2,Days: 682,,,,,,,,
Prijs,€ 875.000,Adres,"Wijngaardveld 2, 9300 Aalst",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,1.025 m²,Grondopp.,2.145 m²,Handelsopp.,op aanvraag »,Garages,1,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,530 kWh/m²,Renovatieplicht,Van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KHC9P,Days: 69,,,,,,,,,,
Prijs,€ 875.000,Adres,"Wijngaardveld 2, 9300 Aalst",Type,Gemengd gebruik (Huis),Woonopp.,1.025 m²,Grondopp.,2.145 m²,Slaapkamers,5,Badkamers,1,Garages,1,Bebouwing,open,Bouwjaar,1971,EPC,530 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KHC9O,Days: 211,,,,,,,,,,
Prijs,€ 390.000,Adres,"Hardingstraat 1, 9310 Herdersem",Type,Villa (Huis),Woonopp.,167 m²,Grondopp.,1.179 m²,Slaapkamers,3,Badkamers,1,Garages,1,Tuin,Z,Bebouwing,open,Bouwjaar,1978,EPC,393 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 832,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/herdersem-9310/te-koop/huis/KH5AP,Days: 730,,,,
Prijs,€ 219.000,Adres,"Groenstraat 256, 9300 Aalst",Type,Woning (Huis),Woonopp.,164 m²,Grondopp.,188 m²,Slaapkamers,4,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,244 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KH5AO,Days: 1045,,,,,,,,,,,,
Prijs,€ 675.000,Adres,"Erembodegem-Dorp 45, 9300 Aalst",Type,Appartementsgebouw (Appartement),Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,3,Bouwjaar,1948,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,na opzeg huur overeenkomst,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KH4O6,Days: 219,,,,,,,,,,,,,,
