0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
Prijs,€ 424.249,Adres,"Moortelputstraat 45, 9031 Drongen",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,686 m²,Slaapkamers,3,Badkamers,1,Bebouwing,open,Bouwjaar,2023,EPC,35 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/drongen-9031/te-koop/huis/KHVKN,Days: 441,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Kasteellaan 110, 9000 Gent",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,159 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 788,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHVHV,Days: 252,,,,,,,,,,,,,,
Prijs,€ 295.000,Adres,"Lentestraat 41, 9000 Gent",Type,Rijwoning (Huis),Woonopp.,115 m²,Grondopp.,104 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,419 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 389,Vrij op,bij akte na betaling,Video,Klik hier,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHVIK,Days: 441,,,,
Prijs,€ 445.000,Adres,"Nieuwhof 38 / 38A, 9000 Gent",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,140 m²,Grondopp.,173 m²,Handelsopp.,op aanvraag »,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1874,EPC,346 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/bedrijfsvastgoed/KHVE5,Days: 59,,,,,,,,,,,,
Prijs,€ 999.000,Adres,"Van den Heckestraat 71-77, 9050 Ledeberg",Type,Magazijn zonder bureel (Bedrijfsvastgoed),Woonopp.,235 m²,Grondopp.,348 m²,Handelsopp.,op aanvraag »,Badkamers,3,Garages,1,Bebouwing,gesloten,Bouwjaar,1975,EPC,139 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 3.626,https://www.zimmo.be/nl/ledeberg-9050/te-koop/bedrijfsvastgoed/KHV14,Days: 105,,,,,,,,
Prijs,€ 499.000,Adres,"Ossenstraat 2, 9000 Gent",Type,Woning (Huis),Woonopp.,146 m²,Grondopp.,192 m²,Slaapkamers,5,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,366 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 711,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHV0N,Days: 410,,,,,,
Prijs,€ 200.000,Adres,"Muilaardstraat 68A, 9000 Gent",Type,Appartement,Woonopp.,50 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1992,EPC,555 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHUXH,Days: 383,,,,,,,,,,,,,,,,
Prijs,€ 695.000,Adres,"Stapelplein 80, 9000 Gent",Type,Project,Woonopp.,vanaf 132 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,2020,EPC,Bekijk info,https://www.zimmo.be/nl/gent-9000/te-koop/nieuwbouwproject/100489X,Days: 140,,,,,,,,,,,,,,,,,,
Prijs,€ 429.250,Adres,"Speistraat 16, 9030 Mariakerke",Type,Project,Woonopp.,vanaf 158 m²,Grondopp.,vanaf 150 m²,Slaapkamers,op aanvraag »,Bouwjaar,2022,EPC,Bekijk info,https://www.zimmo.be/nl/mariakerke-9030/te-koop/nieuwbouwproject/10046R4,Days: 1832,,,,,,,,,,,,,,,,,,
Prijs,€ 399.000,Adres,"Damaststraat 41, 9030 Mariakerke",Type,Huis,Woonopp.,123 m²,Grondopp.,97 m²,Slaapkamers,3,Badkamers,1,Tuin,NW,Bebouwing,gesloten,Bouwjaar,1900,EPC,109 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/mariakerke-9030/te-koop/huis/KHUWD,Days: 750,,,,,,,,
Prijs,€ 399.000,Adres,"Linnenstraat 39, 9000 Gent",Type,Woning (Huis),Woonopp.,164 m²,Grondopp.,126 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,2008,EPC,164 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 761,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHUUW,Days: 1310,,,,,,
Prijs,€ 377.000,Adres,"Driepikkelstraat, 9000 Gent",Type,Project,Woonopp.,vanaf 107 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,2022,EPC,Bekijk info,https://www.zimmo.be/nl/gent-9000/te-koop/nieuwbouwproject/10047JQ,Days: 2328,,,,,,,,,,,,,,,,,,
Prijs,€ 300.000,Adres,"Poelsnepstraat 27 / +, 9000 Gent",Type,Magazijn zonder bureel (Bedrijfsvastgoed),Woonopp.,266 m²,Grondopp.,126 m²,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/bedrijfsvastgoed/KHUVH,Days: 273,,,,,,,,,,,,,,
Prijs,€ 369.000,Adres,"Sint-Dionysiusstraat 13-15, 9051 Sint-Denijs-Westrem",Type,Project,Woonopp.,vanaf 85 m²,Grondopp.,vanaf 91 m²,Slaapkamers,op aanvraag »,Bouwjaar,2024,EPC,Bekijk info,https://www.zimmo.be/nl/sint-denijs-westrem-9051/te-koop/nieuwbouwproject/1004CTD,Days: 52,,,,,,,,,,,,,,,,,,
Prijs,€ 365.000,Adres,"Voskenslaan 261, 9000 Gent",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,148 m²,Slaapkamers,4,Badkamers,1,Tuin,Z,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,328 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 470,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHUNN,Days: 828,,,,,,,,
Prijs,€ 292.900,Adres,"Rijvisschestraat, 9052 Zwijnaarde",Type,Project,Woonopp.,vanaf 76 m²,Grondopp.,vanaf 101 m²,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/nieuwbouwproject/1004BUS,Days: 247,,,,,,,,,,,,,,,,,,
Prijs,€ 295.000,Adres,"Verdedigingstraat 3, 9000 Gent",Type,Woning (Huis),Woonopp.,85 m²,Grondopp.,30 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,782 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHUNB,Days: 506,,,,,,,,,,,,
Prijs,€ 750.000,Adres,"Begijnhoflaan 115, 9000 Gent",Type,Herenhuis (Huis),Woonopp.,352 m²,Grondopp.,219 m²,Slaapkamers,5,Badkamers,3,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,294 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.253,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHUN8,Days: 301,,,,,,,,,,
Prijs,€ 433.000,Adres,"Visitatiestraat 187, 9040 Sint-Amandsberg",Type,Woning (Huis),Woonopp.,165 m²,Grondopp.,105 m²,Slaapkamers,3,Badkamers,2,Tuin,ZW,Bebouwing,gesloten,Bouwjaar,1939,EPC,252 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/huis/KHULE,Days: 581,,,,,,,,
Prijs,€ 479.000,Adres,"Wondelgemstationplein 1, 9032 Wondelgem",Type,Handelspand met woonst (Bedrijfsvastgoed),Woonopp.,250 m²,Grondopp.,196 m²,Handelsopp.,184 m²,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,521 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 946,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/wondelgem-9032/te-koop/bedrijfsvastgoed/KHUK4,Days: 135,,,,,,,,
Prijs,€ 199.000,Adres,"Gasmeterlaan 46, 9000 Gent",Type,Woning (Huis),Woonopp.,75 m²,Grondopp.,36 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,396 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHUGS,Days: 606,,,,,,,,,,,,
Prijs,€ 631.261,Adres,"Straat niet gekend,",9050 Gentbrugge,Type,Woning (Huis),Woonopp.,"164,90 m²",Grondopp.,553 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gentbrugge-9050/te-koop/huis/KHUBF,Days: 168,,,,,,,,,
Prijs,€ 285.000,Adres,"Derbystraat 152, 9051 Sint-Denijs-Westrem",Type,Serviceflat (Appartement),Woonopp.,120 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,1996,EPC,274 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.351,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/sint-denijs-westrem-9051/te-koop/appartement/KHU7C,Days: 162,,,,,,,,,,,,
Prijs,€ 359.000,Adres,"Tondelierlaan 56, 9000 Gent",Type,Project,Woonopp.,vanaf 96 m²,Grondopp.,vanaf 96 m²,Slaapkamers,op aanvraag »,Bouwjaar,2022,EPC,Bekijk info,https://www.zimmo.be/nl/gent-9000/te-koop/nieuwbouwproject/1004CSS,Days: 95,,,,,,,,,,,,,,,,,,
Prijs,€ 379.000,Adres,"Brusselsesteenweg 4, 9000 Gent",Type,Project,Woonopp.,vanaf 136 m²,Grondopp.,vanaf 174 m²,Slaapkamers,op aanvraag »,Bouwjaar,2022,EPC,Bekijk info,https://www.zimmo.be/nl/gent-9000/te-koop/nieuwbouwproject/1004CSR,Days: 56,,,,,,,,,,,,,,,,,,
Prijs,€ 364.500,Adres,"Brusselsesteenweg 4, 9000 Gent",Type,Project,Woonopp.,vanaf 78 m²,Grondopp.,vanaf 105 m²,Slaapkamers,op aanvraag »,Bouwjaar,2021,EPC,Bekijk info,https://www.zimmo.be/nl/gent-9000/te-koop/nieuwbouwproject/1004CSP,Days: 285,,,,,,,,,,,,,,,,,,
Prijs,€ 535.000,Adres,"Sint-Bernadettestraat 16, 9040 Sint-Amandsberg",Type,Project,Woonopp.,vanaf 135 m²,Grondopp.,vanaf 263 m²,Slaapkamers,op aanvraag »,Bouwjaar,2024,EPC,Bekijk info,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/nieuwbouwproject/1004CSU,Days: 106,,,,,,,,,,,,,,,,,,
Prijs,€ 245.000,Adres,"Citroenstraat 35, 9000 Gent",Type,Rijwoning (Huis),Woonopp.,60 m²,Grondopp.,39 m²,Slaapkamers,1,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,292 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHTXH,Days: 540,,,,,,,,,,,,
Prijs,€ 235.000,Adres,"Zavelput 13, 9040 Sint-Amandsberg",Type,Woning (Huis),Woonopp.,65 m²,Grondopp.,90 m²,Slaapkamers,1,Badkamers,1,Tuin,ZO,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,474 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/huis/KHTWJ,Days: 314,,,,,,,,,,
Prijs,€ 260.000,Adres,"Brusselsesteenweg 308, 9050 Ledeberg",Type,Appartement,Woonopp.,97 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1967,EPC,150 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/ledeberg-9050/te-koop/appartement/KHTPX,Days: 300,,,,,,,,,,,,,,,,
Prijs,€ 415.000,Adres,"Grotesteenweg-Noord 103 / 001, 9052 Zwijnaarde",Type,Appartement,Woonopp.,98 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,114 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.121,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/appartement/KHTS8,Days: 79,,,,,,,,,,,,
Prijs,€ 295.000,Adres,"Helmkruidstraat 47 / 0301, 9032 Wondelgem",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,2013,EPC,99 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 945,Vrij op,bij akte na betaling,Video,Klik hier,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/wondelgem-9032/te-koop/appartement/KHTPI,Days: 236,,,,,,
Prijs,€ 220.000,Adres,"Patijntjestraat 95, 9000 Gent",Type,Appartement,Woonopp.,70 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1956,EPC,410 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 761,Vrij op,bij akte na betaling,Video,Klik hier,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHTIS,Days: 247,,,,,,,,
Prijs,€ 330.000,Adres,"Walstraat 2, 9050 Ledeberg",Type,Bel-étage (Huis),Woonopp.,135 m²,Grondopp.,64 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1918,EPC,670 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 446,https://www.zimmo.be/nl/ledeberg-9050/te-koop/huis/KHTI1,Days: 315,,,,,,,,
Prijs,€ 835.000,Adres,"Peperstraat 55, 9000 Gent",Type,Gemengd gebruik (Huis),Woonopp.,216 m²,Grondopp.,op aanvraag »,Slaapkamers,3,Badkamers,2,Bebouwing,gesloten,Bouwjaar,2017,EPC,177 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.102,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHTFY,Days: 438,,,,,,,,
Prijs,€ 375.000,Adres,"Pijndersstraat 47, 9000 Gent",Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,64 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1900,EPC,289 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 352,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHTE1,Days: 286,,,,,,,,
Prijs,€ 460.000,Adres,"Rooigemlaan 336, 9000 Gent",Type,Woning (Huis),Woonopp.,132 m²,Grondopp.,86 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 594,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHTEO,Days: 423,,,,,,,,
Prijs,€ 850.000,Adres,"Raapstraat 45, 9031 Drongen",Type,Woning (Huis),Woonopp.,302 m²,Grondopp.,1.391 m²,Slaapkamers,6,Garages,2,Tuin,Z,Bebouwing,open,Bouwjaar,1983,EPC,266 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/drongen-9031/te-koop/huis/KHTCP,Days: 604,,,,,,,,
Prijs,€ 302.000,Adres,"Straat niet gekend,",9000 Gent,Type,Eengezinswoning (Huis),Woonopp.,116 m²,Grondopp.,76 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,214 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHT6R,Days: 391,,,,,,,,,
Prijs,€ 245.000,Adres,"Eedverbondkaai 23, 9000 Gent",Type,Appartement,Woonopp.,53 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,406 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 642,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHT65,Days: 457,,,,,,,,,,
Prijs,€ 400.000,Adres,"Maaltebruggestraat 122, 9000 Gent",Type,Woning (Huis),Woonopp.,159 m²,Grondopp.,276 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,297 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 654,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHT66,Days: 569,,,,
Prijs,€ 420.000,Adres,"Hubert Frère Orbanlaan 433, 9000 Gent",Type,Appartement,Woonopp.,100 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1979,EPC,182 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,17/08/2022,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHSZH,Days: 132,,,,,,,,,,,,,,
Prijs,€ 149.000,Adres,"Sint-Godelievestraat 49, 9032 Wondelgem",Type,Grond,Grondopp.,284 m²,Bebouwing,gesloten,Renovatieplicht,Niet van toepassing,KI,€ 1,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/wondelgem-9032/te-koop/grond/KHSQP,Days: 229,,,,,,,,,,,,,,,,,,
Prijs,€ 545.000,Adres,"Koningsdonkstraat 71, 9050 Gentbrugge",Type,Hoekwoning (Huis),Woonopp.,135 m²,Grondopp.,232 m²,Slaapkamers,3,Badkamers,1,Bebouwing,halfopen,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gentbrugge-9050/te-koop/huis/KHSMC,Days: 293,,,,,,,,,,
Prijs,€ 129.000,Adres,"Liefkensstraat 23, 9032 Wondelgem",Type,Grond,Grondopp.,412 m²,Bebouwing,gesloten,Bouwjaar,1951,Renovatieplicht,Niet van toepassing,KI,€ 66,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/wondelgem-9032/te-koop/grond/KHSO2,Days: 335,,,,,,,,,,,,,,,,
Prijs,€ 279.000,Adres,"Lorkenstraat 19, 9000 Gent",Type,Woning (Huis),Woonopp.,113 m²,Grondopp.,90 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,347 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 235,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHSMK,Days: 477,,,,,,,,
Prijs,€ 239.000,Adres,"Liefkensstraat 23, 9032 Wondelgem",Type,Woning (Huis),Woonopp.,145 m²,Grondopp.,500 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1951,EPC,1122 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 384,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/wondelgem-9032/te-koop/huis/KHSMA,Days: 667,,,,,,,,
Prijs,€ 249.000,Adres,"Morekstraat 521, 9000 Gent",Type,Garage,Bebouwing,op aanvraag »,Bouwjaar,1956,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/garage/KHSLW,Days: 111,,,,,,,,,,,,,,,,,,,,
Prijs,€ 249.000,Adres,"Morekstraat 521, 9032 Wondelgem",Type,Garage,Bebouwing,op aanvraag »,Bouwjaar,1956,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/wondelgem-9032/te-koop/garage/KHSLV,Days: 29,,,,,,,,,,,,,,,,,,,,
Prijs,€ 249.000,Adres,"Morekstraat 521, 9032 Wondelgem",Type,Magazijn zonder bureel (Bedrijfsvastgoed),Woonopp.,167 m²,Grondopp.,167 m²,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,1956,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/wondelgem-9032/te-koop/bedrijfsvastgoed/KHSLU,Days: 86,,,,,,,,,,,,,,
Prijs,€ 225.000,Adres,"Noordstraat 1 / 21, 9000 Gent",Type,Appartement,Woonopp.,70 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1965,EPC,178 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 565,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHSIL,Days: 287,,,,,,,,,,,,,,
Prijs,€ 289.000,Adres,"Evergemsesteenweg 181, 9032 Wondelgem",Type,Woning (Huis),Woonopp.,106 m²,Grondopp.,384 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1934,EPC,359 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 379,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/wondelgem-9032/te-koop/huis/KHSGL,Days: 743,,,,,,,,
Prijs,€ 225.000,Adres,"Broederlijke Weversplein 213, 9000 Gent",Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,119 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 875,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHSGI,Days: 252,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Spaarstraat 12, 9000 Gent",Type,Eengezinswoning (Huis),Woonopp.,120 m²,Grondopp.,47 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,191 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHSB3,Days: 717,,,,,,,,,,
Prijs,€ 385.000,Adres,"Doornzelestraat 16, 9000 Gent",Type,Woning (Huis),Woonopp.,125 m²,Grondopp.,53 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1850,EPC,328 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 247,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHSEM,Days: 242,,,,,,,,,,
Prijs,€ 890.000,Adres,"Losweg 33, 9030 Mariakerke",Type,Villa (Huis),Woonopp.,380 m²,Grondopp.,1.733 m²,Slaapkamers,3,Badkamers,2,Garages,2,Tuin,NW,Bebouwing,open,Bouwjaar,1980,EPC,337 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.374,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/mariakerke-9030/te-koop/huis/KHSDO,Days: 920,,,,
Prijs,€ 356.500,Adres,"Akkerstraat 63 / 203, 9000 Gent",Type,Appartement,Woonopp.,91 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,2018,EPC,60 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 871,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHRYN,Days: 114,,,,,,,,,,,,
Prijs,€ 346.500,Adres,"Akkerstraat 63 / 103, 9000 Gent",Type,Appartement,Woonopp.,88 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,2018,EPC,69 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 871,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHRYL,Days: 217,,,,,,,,,,,,
Prijs,€ 350.000,Adres,"Straat niet gekend,",9000 Gent,Type,Appartement,Woonopp.,113 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1994,EPC,113 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.618,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHRU7,Days: 360,,,,,,,,,,,
Prijs,€ 350.000,Adres,"Straat niet gekend,",9000 Gent,Type,Appartement,Woonopp.,113 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,1994,EPC,113 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.618,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHRU6,Days: 300,,,,,,,,,,,
Prijs,€ 378.500,Adres,"Brabantdam 92 / 102, 9000 Gent",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,1,Tuin,Z,Bouwjaar,2008,EPC,158 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 743,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KHRP9,Days: 326,,,,,,,,,,
Prijs,€ 339.000,Adres,"Gasklokstraat 26, 9000 Gent",Type,Woning (Huis),Woonopp.,114 m²,Grondopp.,48 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,133 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 304,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHRMK,Days: 559,,,,,,,,
Prijs,€ 2.150.000,Adres,"Geldmunt 48, 9000 Gent",Type,Herenhuis (Huis),Woonopp.,1.092 m²,Grondopp.,op aanvraag »,Slaapkamers,10,Badkamers,7,Tuin,NO,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,243 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHRP7,Days: 411,,,,,,,,
Prijs,€ 559.000,Adres,"Sleepstraat 59, 9000 Gent",Type,Herenhuis (Huis),Woonopp.,202 m²,Grondopp.,79 m²,Slaapkamers,2,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1950,EPC,179 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHRFP,Days: 498,,,,,,,,,,
Prijs,€ 395.000,Adres,"Groenstraat 266, 9041 Oostakker",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,216 m²,Grondopp.,216 m²,Handelsopp.,op aanvraag »,Bebouwing,halfopen,Bouwjaar,2021,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 1,Vrij op,overeen te komen,https://www.zimmo.be/nl/oostakker-9041/te-koop/bedrijfsvastgoed/KHRG4,Days: 174,,,,,,,,,,
Prijs,€ 249.000,Adres,"Kapiteinstraat 58, 9000 Gent",Type,Woning (Huis),Woonopp.,110 m²,Grondopp.,141 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,259 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 188,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KHRML,Days: 904,,,,,,,,
Prijs,€ 269.000,Adres,"Ledebergstraat 12, 9050 Ledeberg",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,80 m²,Slaapkamers,2,Badkamers,2,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,292 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/ledeberg-9050/te-koop/huis/KHRFK,Days: 451,,,,,,,,,,,,
