Code,Prijs,Adres,Stad,Type,Bouwjaar,EPC,Woonopp,Slaapkamers,Badkamers,Grondopp,Bebouwing,Garages,Tuin,Dagen,Link,Handelsopp,First,Last,Scraped
KDWWP,3000000, Straatnietgekend ,, Woning ( Huis ),2023, Inaanvraag ,775,13,8,330, halfopen ,1, Z ,19.0,https://www.zimmo.be/nl/laken-1020/te-koop/huis/KDWWP, opaanvraag Â»,2023-09-20,,2023-10-09
KDWT1,399000, Helihavenlaan 40/ H 1.1,1000 Brussel , Appartement ,2019,100 k Wh / m Â²,76,2,2,330, halfopen ,2, Z ,23.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDWT1, opaanvraag Â»,2023-09-16,,2023-10-09
KDRPO,379000, Straatnietgekend ,, Appartement , opaanvraag Â»,251 k Wh / m Â²,105,2,1,330, halfopen ,2, Z ,57.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDRPO, opaanvraag Â»,2023-08-13,,2023-10-09
KDPUD,840000, Avenuedela Renaissance 16/2 D ,1000 Brussel , Appartement ,1970,112 k Wh / m Â²,160,3,2,330, halfopen ,2, Z ,15.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDPUD, opaanvraag Â»,2023-09-24,,2023-10-09
KDPA7,675000, Straatnietgekend ,, Penthouse ( Appartement ), opaanvraag Â», Inaanvraag ,103,1,2,330, halfopen ,2, Z ,9.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDPA7, opaanvraag Â»,2023-09-30,,2023-10-09
KDP8G,110000, Straatnietgekend ,, Commercieel Gebouw ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,200,1,2,, opaanvraag Â»,2, Z ,20.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KDP8G, opaanvraag Â»,2023-09-19,,2023-10-09
KDOZ9,1100000, Straatnietgekend ,, Woning ( Huis ),1890,155 k Wh / m Â²,325,3,1,86, gesloten ,2, Z ,28.0,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KDOZ9, opaanvraag Â»,2023-09-11,,2023-10-09
KDNNK,1695000, Straatnietgekend ,, Appartement ,1902, Inaanvraag ,550,9,4,86, gesloten ,2, Z ,14.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDNNK, opaanvraag Â»,2023-09-25,,2023-10-09
KDDDO,524900, Wolvengracht 48/2.14,1000 Brussel , Appartement , opaanvraag Â»,77 k Wh / m Â²,,2,2,86, gesloten ,2, Z ,20.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDDDO, opaanvraag Â»,2023-09-19,,2023-10-09
KDARH,1695000, Straatnietgekend ,, Appartement ,1902, Inaanvraag ,550,9,4,86, gesloten ,2, Z ,17.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KDARH, opaanvraag Â»,2023-09-22,,2023-10-09
KD96Y,412000, Rue Des Boiteux - Kreupelenstraat 15,1000 Brussel , Appartement ,2015,62 k Wh / m Â²,91,2,2,86, gesloten ,2, Z ,25.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD96Y, opaanvraag Â»,2023-09-14,,2023-10-09
KD5OB,599000, Rue De La Violette - Violetstraat 27/41,1000 Brussel , Appartement ,1999, Inaanvraag ,156,3,2,86, gesloten ,2, Z ,37.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD5OB, opaanvraag Â»,2023-09-02,,2023-10-09
KD488,384000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,110,3,2,86, gesloten ,2, Z ,27.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD488, opaanvraag Â»,2023-09-12,,2023-10-09
KD487,272000, Parkdreef 25,1000 Brussel , Appartement ,2025, Inaanvraag ,70,1,1,86, gesloten ,2, Z ,14.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD487, opaanvraag Â»,2023-09-25,,2023-10-09
KD486,314000, Parkdreef 25,1000 Brussel , Appartement ,2025, Inaanvraag ,88,2,1,86, gesloten ,2, Z ,9.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD486, opaanvraag Â»,2023-09-30,,2023-10-09
KD41O,720000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,166,3,2,86, gesloten ,2, Z ,10.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41O, opaanvraag Â»,2023-09-29,,2023-10-09
KD41L,407000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,107,2,2,86, gesloten ,2, Z ,9.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41L, opaanvraag Â»,2023-09-30,,2023-10-09
KD41M,746000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,175,3,2,86, gesloten ,2, Z ,8.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41M, opaanvraag Â»,2023-10-01,,2023-10-09
KD41Q,540000, Parkdreef 41,1000 Brussel , Appartement ,2025, Inaanvraag ,118,2,2,86, gesloten ,2, Z ,7.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41Q, opaanvraag Â»,2023-10-02,,2023-10-09
KD41R,282000, Parkdreef 41,1000 Brussel , Appartement ,2025, Inaanvraag ,71,1,1,86, gesloten ,2, Z ,7.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41R, opaanvraag Â»,2023-10-02,,2023-10-09
KD41K,325000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,92,2,1,86, gesloten ,2, Z ,19.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41K, opaanvraag Â»,2023-09-20,,2023-10-09
KD41N,746000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,161,3,2,86, gesloten ,2, Z ,6.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41N, opaanvraag Â»,2023-10-03,,2023-10-09
KD41H,299000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,72,1,1,86, gesloten ,2, Z ,7.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41H, opaanvraag Â»,2023-10-02,,2023-10-09
KD41I,482000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,126,3,2,86, gesloten ,2, Z ,16.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41I, opaanvraag Â»,2023-09-23,,2023-10-09
KD41J,319000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,93,2,1,86, gesloten ,2, Z ,9.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD41J, opaanvraag Â»,2023-09-30,,2023-10-09
KD1AC,210000, Straatnietgekend ,, Appartement ,1936,175 k Wh / m Â²,46,1,1,86, gesloten ,2, Z ,44.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KD1AC, opaanvraag Â»,2023-08-26,,2023-10-09
KD0JK,395000, Kraatveldstraat 68,1120 Neder - over - Heembeek , Projectgrond ( Grond ),1936,175 k Wh / m Â²,46,1,1,2068, gesloten ,2, Z ,16.0,https://www.zimmo.be/nl/neder-over-heembeek-1120/te-koop/grond/KD0JK, opaanvraag Â»,2023-09-23,,2023-10-09
KCWH3,330000, Straatnietgekend ,, Commercieel Gebouw ( Bedrijfsvastgoed ),1960,176 k Wh / m Â²,215,1,1,, gesloten ,4, Z ,14.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCWH3, opaanvraag Â»,2023-09-25,,2023-10-09
KCWH1,330000, Straatnietgekend ,, Kantoor ( Bedrijfsvastgoed ),1960,176 k Wh / m Â²,215,1,1,, gesloten ,4, Z ,8.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCWH1, opaanvraag Â»,2023-10-01,,2023-10-09
KCWH2,330000, Straatnietgekend ,, Commercieel Gebouw ( Bedrijfsvastgoed ),1960,176 k Wh / m Â²,215,1,1,, gesloten ,4, Z ,11.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCWH2, opaanvraag Â»,2023-09-28,,2023-10-09
KCV17,199000, Rue Laneau 103,1020 Laken , Appartement ,1930,571 k Wh / m Â²,70,2,1,, gesloten ,4, Z ,200.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KCV17, opaanvraag Â»,2023-03-23,,2023-10-09
KCSLH,350000, Straatnietgekend ,, Staanplaats ( Garage ), opaanvraag Â», Inaanvraag ,70,2,1,, opaanvraag Â»,4, Z ,15.0,https://www.zimmo.be/nl/brussel-1000/te-koop/garage/KCSLH, opaanvraag Â»,2023-09-24,,2023-10-09
KCUTZ,215000, Ganzenweidestraat 65/1,1130 Haren , Gelijkvloersapp .( Appartement ), opaanvraag Â», Inaanvraag ,95,2,1,, opaanvraag Â»,1, Z ,318.0,https://www.zimmo.be/nl/haren-1130/te-koop/appartement/KCUTZ, opaanvraag Â»,2022-11-25,,2023-10-09
KCSD0,990000, Koopliedenstraat 51,1000 Brussel , Woning ( Huis ), opaanvraag Â»,157 k Wh / m Â²,243,5,5,178, gesloten ,1, Z ,38.0,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KCSD0, opaanvraag Â»,2023-09-01,,2023-10-09
KCS7K,365000, Parkdreef 41,1000 Brussel , Appartement ,2025, Inaanvraag ,98,2,2,178, gesloten ,1, Z ,20.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KCS7K, opaanvraag Â»,2023-09-19,,2023-10-09
KCROG,800000, Straatnietgekend ,, Bouwgrond ( Grond ),2025, Inaanvraag ,98,2,2,160, gesloten ,1, Z ,19.0,https://www.zimmo.be/nl/brussel-1000/te-koop/grond/KCROG, opaanvraag Â»,2023-09-20,,2023-10-09
KCRO7,1290000, Straatnietgekend ,, Kleinewinkel ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,526,2,3,105, gesloten ,1, Z ,8.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCRO7, opaanvraag Â»,2023-10-01,,2023-10-09
KCR9F,270000, Haagwindenlaan 31,1020 Laken , Appartement ,1973,211 k Wh / m Â²,111,3,2,105, gesloten ,1, Z ,64.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KCR9F, opaanvraag Â»,2023-08-06,,2023-10-09
KCQ9V,, Braambosjeslaan 20,1020 Laken , Bedrijfsgebouw ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,,3,2,, opaanvraag Â»,1, Z ,43.0,https://www.zimmo.be/nl/laken-1020/te-koop/bedrijfsvastgoed/KCQ9V, opaanvraag Â»,2023-08-27,,2023-10-09
KCFJ6,750000, Fabrieksstraatenhoek Zennestraat 30,1000 Brussel , Handelspand ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,,3,2,, opaanvraag Â»,1, Z ,14.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCFJ6, opaanvraag Â»,2023-09-25,,2023-10-09
KCFJ0,600000, Rue Des Fabriques - Fabrieksstraat 36,1000 Brussel , Handelspand ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,,3,2,, opaanvraag Â»,1, Z ,12.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KCFJ0, opaanvraag Â»,2023-09-27,,2023-10-09
KCBMT,25000, Maria - Louizasquare 40,1000 Brussel , Keldergarage ( Garage ), opaanvraag Â», Inaanvraag ,,3,2,, opaanvraag Â»,1, Z ,14.0,https://www.zimmo.be/nl/brussel-1000/te-koop/garage/KCBMT, opaanvraag Â»,2023-09-25,,2023-10-09
KC8Z9,235000, Place Rouppe 9,1000 Brussel , Taverne ( Bedrijfsvastgoed ),1840, Inaanvraag ,225,3,2,180, gesloten ,1, Z ,36.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KC8Z9,1 m Â²,2023-09-03,,2023-10-09
KC617,395000, Straatnietgekend ,, Burelencomplex ( Bedrijfsvastgoed ),1875, Inaanvraag ,,3,2,, opaanvraag Â»,1, Z ,18.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KC617,160 m Â²,2023-09-21,,2023-10-09
KBYO2,350000, Broekstraat 15,1000 Brussel , Gelijkvloersapp .( Appartement ), opaanvraag Â», Inaanvraag ,116, opaanvraag Â»,2,, opaanvraag Â»,1, Z ,45.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KBYO2,160 m Â²,2023-08-25,,2023-10-09
KBYM7,595000, Straatnietgekend ,, Penthouse ( Appartement ), opaanvraag Â»,805 k Wh / m Â²,112,2,1,, opaanvraag Â»,1, Z ,62.0,https://www.zimmo.be/nl/elsene-1050/te-koop/appartement/KBYM7,160 m Â²,2023-08-08,,2023-10-09
KBWR5,312000, Steenbakkerijstraat 13,1020 Laken , Appartement ,2024, Inaanvraag ,101,2,1,, opaanvraag Â»,1, Z ,17.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR5,160 m Â²,2023-09-22,,2023-10-09
KBWR6,285000, Rue De La Briqueterie - Steenbakkerijstraat 13,1020 Laken , Appartement ,2024, Inaanvraag ,91,2,1,, opaanvraag Â»,1, Z ,35.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR6,160 m Â²,2023-09-04,,2023-10-09
KBWR3,292000, Steenbakkerijstraat 13,1020 Laken , Appartement ,2024, Inaanvraag ,86,2,1,, opaanvraag Â»,1, Z ,7.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR3,160 m Â²,2023-10-02,,2023-10-09
KBWR1,298000, Steenbakkerijstraat 13,1020 Laken , Appartement ,2024, Inaanvraag ,85,2,1,, opaanvraag Â»,1, Z ,6.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR1,160 m Â²,2023-10-03,,2023-10-09
KBWR2,298000, Steenbakkerijstraat 13,1020 Laken , Appartement ,2024, Inaanvraag ,85,2,1,, opaanvraag Â»,1, Z ,5.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR2,160 m Â²,2023-10-04,,2023-10-09
KBWQV,298000, Steenbakkerijstraat 13,1020 Laken , Appartement ,2024, Inaanvraag ,94,2,1,, opaanvraag Â»,1, Z ,4.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWQV,160 m Â²,2023-10-05,,2023-10-09
KBWR0,294000, Steenbakkerijstraat 13,1020 Laken , Appartement ,2024, Inaanvraag ,91,2,1,, opaanvraag Â»,1, Z ,9.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWR0,160 m Â²,2023-09-30,,2023-10-09
KBWQZ,299000, Steenbakkerijstraat 13,1020 Laken , Appartement ,2024, Inaanvraag ,91,2,1,, opaanvraag Â»,1, Z ,9.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWQZ,160 m Â²,2023-09-30,,2023-10-09
KBWQY,289000, Steenbakkerijstraat 13,1020 Laken , Appartement ,2024, Inaanvraag ,93,2,1,, opaanvraag Â»,1, Z ,28.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWQY,160 m Â²,2023-09-11,,2023-10-09
KBWQX,298000, Steenbakkerijstraat 13,1020 Laken , Appartement ,2024, Inaanvraag ,94,2,1,, opaanvraag Â»,1, Z ,5.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KBWQX,160 m Â²,2023-10-04,,2023-10-09
KBTUK,479000, Straatnietgekend ,, Woning ( Huis ),1899,480 k Wh / m Â²,260,5,1,265, gesloten ,1, Z ,111.0,https://www.zimmo.be/nl/laken-1020/te-koop/huis/KBTUK,160 m Â²,2023-06-20,,2023-10-09
KBROB,285000, Emile Jacqmainlaan 142/1.03,1000 Brussel , Appartement ,2012,197 k Wh / m Â²,64,1,1,265, gesloten ,1, Z ,80.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KBROB,160 m Â²,2023-07-21,,2023-10-09
KBPMQ,209000, Nieuwland 51,1000 Brussel , Appartement ,2017, Inaanvraag ,38,2,1,265, gesloten ,1, Z ,38.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KBPMQ,160 m Â²,2023-09-01,,2023-10-09
KBCUB,1790000, Straatnietgekend ,, Appartement ,1935,315 k Wh / m Â²,300,4,3,265, gesloten ,1, Z ,60.0,https://www.zimmo.be/nl/elsene-1050/te-koop/appartement/KBCUB,160 m Â²,2023-08-10,,2023-10-09
KBC7B,395000, Chausseed Etterbeek 64,1000 Brussel , Handelszaak ( Bedrijfsvastgoed ),2013, Inaanvraag ,115,4,3,, gesloten ,1, Z ,12.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KBC7B,1 m Â²,2023-09-27,,2023-10-09
KB9YQ,985000, Avenuedela Renaissance 21-22/7 A ,1000 Brussel , Appartement ,1976,121 k Wh / m Â²,221,4,2,, gesloten ,1, Z ,33.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KB9YQ,1 m Â²,2023-09-06,,2023-10-09
KAP8P,399000, Quaidesusines 156/3.06,1000 Brussel , Appartement , opaanvraag Â»,210 k Wh / m Â²,126, opaanvraag Â»,2,, gesloten ,1, Z ,30.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KAP8P,1 m Â²,2023-09-09,,2023-10-09
KAK1W,3500000, Straatnietgekend ,, Penthouse ( Appartement ),2017,95 k Wh / m Â²,540,3,3,, gesloten ,4, Z ,94.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KAK1W,1 m Â²,2023-07-07,,2023-10-09
KA9KP,20000, Verdunstraat 23,1130 Haren , Garage , opaanvraag Â»,0 k Wh / m Â²,540,3,3,, opaanvraag Â»,4, Z ,8.0,https://www.zimmo.be/nl/haren-1130/te-koop/garage/KA9KP,1 m Â²,2023-10-01,,2023-10-09
KA2XD,330000, Straatnietgekend ,, Rijwoning ( Huis ), opaanvraag Â»,398 k Wh / m Â²,140,4,3,, gesloten ,4, Z ,206.0,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KA2XD,1 m Â²,2023-03-17,,2023-10-09
K8WMM,674400, Straatnietgekend ,, Penthouse ( Appartement ),2020, Inaanvraag ,123,3,2,, gesloten ,1, Z ,27.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/K8WMM,1 m Â²,2023-09-12,,2023-10-09
KA1SN,673500, Fran Ã§ ois Lesninostraat 30,1020 Laken , Appartement ,2022, Inaanvraag ,123,3,2,, gesloten ,1, Z ,40.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KA1SN,1 m Â²,2023-08-30,,2023-10-09
K8OUV,, Straatnietgekend ,, Horeca ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,,3,2,, opaanvraag Â»,1, Z ,10.0,https://www.zimmo.be/nl/laken-1020/te-koop/bedrijfsvastgoed/K8OUV, opaanvraag Â»,2023-09-29,,2023-10-09
K43R2,145000, Straatnietgekend ,, Commercieel Gebouw ( Bedrijfsvastgoed ),1967, Inaanvraag ,60,3,2,, gesloten ,1, Z ,40.0,https://www.zimmo.be/nl/neder-over-heembeek-1120/te-koop/bedrijfsvastgoed/K43R2,60 m Â²,2023-08-30,,2023-10-09
K8HKI,294000, Straatnietgekend ,, Appartement ,2021, Inaanvraag ,91,2,1,, gesloten ,1, Z ,49.0,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/K8HKI,60 m Â²,2023-08-21,,2023-10-09
K8ED3,495000, Zandstraat 27 a / S D B 0,1000 Brussel , Appartement ,2008,159 k Wh / m Â²,148,3,2,, gesloten ,1, Z ,77.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K8ED3,60 m Â²,2023-07-24,,2023-10-09
K85RC,189000, Voldersstraat 7,1000 Brussel , Handelsgelijkvloers ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,,3,2,, gesloten ,1, Z ,25.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/K85RC, opaanvraag Â»,2023-09-14,,2023-10-09
K85O4,395000, Grasmarkt Straat 103,1000 Brussel , Handelszaak ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,180,3,2,, gesloten ,1, Z ,29.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/K85O4, opaanvraag Â»,2023-09-10,,2023-10-09
K81PY,185000, Straatnietgekend ,, Appartement , opaanvraag Â»,842 k Wh / m Â²,70,2,1,, gesloten ,1, Z ,353.0,https://www.zimmo.be/nl/neder-over-heembeek-1120/te-koop/appartement/K81PY, opaanvraag Â»,2022-10-21,,2023-10-09
K7RZZ,21000, Emile Jacqmainlaan 137,1000 Brussel , Staanplaats ( Garage ), opaanvraag Â», Inaanvraag ,70,2,1,, opaanvraag Â»,1, Z ,21.0,https://www.zimmo.be/nl/brussel-1000/te-koop/garage/K7RZZ, opaanvraag Â»,2023-09-18,,2023-10-09
K7JFB,247000, Rue Du March Ã© Aux Poulets - Kiekenmarkt 52/1.20,1000 Brussel , Appartement ,2012,254 k Wh / m Â²,75,1,1,, opaanvraag Â»,1, Z ,89.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K7JFB, opaanvraag Â»,2023-07-12,,2023-10-09
K6TB3,235000, Straatnietgekend ,, Appartement , opaanvraag Â»,176 k Wh / m Â²,55,1,1,, opaanvraag Â»,1, Z ,100.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K6TB3, opaanvraag Â»,2023-07-01,,2023-10-09
K6QOB,18250000, Straatnietgekend ,, Hotel ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,5000,1,1,, gesloten ,1, Z ,90.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/K6QOB, opaanvraag Â»,2023-07-11,,2023-10-09
IWTY5,35000, L Ã© on Lepagestraat 23,1000 Brussel , Keldergarage ( Garage ), opaanvraag Â», Inaanvraag ,5000,1,1,, opaanvraag Â»,1, Z ,15.0,https://www.zimmo.be/nl/brussel-1000/te-koop/garage/IWTY5, opaanvraag Â»,2023-09-24,,2023-10-09
K6JOC,595000, Duquesnoystraat 31/1,1000 Brussel , Appartement , opaanvraag Â»,234 k Wh / m Â²,170,2,1,, opaanvraag Â»,1, Z ,50.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K6JOC, opaanvraag Â»,2023-08-20,,2023-10-09
K6DWV,1095000, Straatnietgekend ,, Woning ( Huis ), opaanvraag Â», Inaanvraag ,,5,1,, halfopen ,1, Z ,27.0,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/K6DWV, opaanvraag Â»,2023-09-12,,2023-10-09
K66QD,270000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025,45 k Wh / m Â²,77,1,1,, halfopen ,1, Z ,31.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K66QD, opaanvraag Â»,2023-09-08,,2023-10-09
K66QB,306000, Parkdreef 25,1000 Brussel , Appartement ,2025, Inaanvraag ,81,2,1,, halfopen ,1, Z ,17.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K66QB, opaanvraag Â»,2023-09-22,,2023-10-09
K66QC,345000, Avenue Du Port - Havenlaan 86 c ,1000 Brussel , Appartement ,2025, Inaanvraag ,95,2,1,, halfopen ,1, Z ,30.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K66QC, opaanvraag Â»,2023-09-09,,2023-10-09
K66Q8,355000, Parkdreef 25,1000 Brussel , Appartement ,2025, Inaanvraag ,97,2,2,, halfopen ,1, Z ,16.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K66Q8, opaanvraag Â»,2023-09-23,,2023-10-09
K66Q7,394000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,95,2,2,, halfopen ,1, Z ,14.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K66Q7, opaanvraag Â»,2023-09-25,,2023-10-09
K66Q5,292000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,72,1,1,, halfopen ,1, Z ,12.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K66Q5, opaanvraag Â»,2023-09-27,,2023-10-09
K665S,358000, Dr Ã¨ ve Du Parc - Parkdreef 45,1000 Brussel , Appartement ,2025, Inaanvraag ,93,2,1,, halfopen ,1, Z ,28.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K665S, opaanvraag Â»,2023-09-11,,2023-10-09
K4POZ,199000, Straatnietgekend ,, Appartement ,1955,189 k Wh / m Â²,70,1,1,, halfopen ,1, Z ,220.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K4POZ, opaanvraag Â»,2023-03-03,,2023-10-09
K3ZGH,410000, Quaidesusines 156/0.09,1000 Brussel , Appartement , opaanvraag Â», Inaanvraag ,129,3,2,, halfopen ,1, Z ,12.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K3ZGH, opaanvraag Â»,2023-09-27,,2023-10-09
JZ9PN,499000, Quaidesusines 156/4.03,1000 Brussel , Appartement , opaanvraag Â»,210 k Wh / m Â²,161,4,2,, halfopen ,1, Z ,48.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/JZ9PN, opaanvraag Â»,2023-08-22,,2023-10-09
K37WT,22000, Avenue Corthenberg 134,1000 Brussel , Staanplaats ( Garage ), opaanvraag Â», Inaanvraag ,161,4,2,, opaanvraag Â»,1, Z ,16.0,https://www.zimmo.be/nl/brussel-1000/te-koop/garage/K37WT, opaanvraag Â»,2023-09-23,,2023-10-09
K2JHE,185000, Emile Jacqmainlaan 142/1.11,1000 Brussel , Appartement ,2010,252 k Wh / m Â²,44,1,1,, opaanvraag Â»,1, Z ,242.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/K2JHE, opaanvraag Â»,2023-02-09,,2023-10-09
K01XX,400000, Straatnietgekend ,, Handelsgelijkvloers ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,126,1,1,146, opaanvraag Â»,1, Z ,14.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/K01XX,1 m Â²,2023-09-25,,2023-10-09
JZOA4,725000, Straatnietgekend ,, Kantoorgebouw ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,830,1,1,1000, opaanvraag Â»,1, Z ,42.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/JZOA4, opaanvraag Â»,2023-08-28,,2023-10-09
JZA0Q,1500000, Straatnietgekend ,, Commercieel Gebouw ( Bedrijfsvastgoed ), opaanvraag Â», Inaanvraag ,,1,1,, gesloten ,1, Z ,47.0,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/JZA0Q, opaanvraag Â»,2023-08-23,,2023-10-09
JXN1F,560000, Havenlaan 86 C ,1000 Brussel , Appartement ,2022,46 k Wh / m Â²,129,3,2,, gesloten ,2, Z ,20.0,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/JXN1F, opaanvraag Â»,2023-09-19,,2023-10-09
