0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Prijs,€ 800.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,"119,50 m²",Slaapkamers,2,Badkamers,2,Garages,27,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,Vrij op,01/03/2025,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG7GR,Days: 27,,,,,,,,
Prijs,€ 765.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,"119,50 m²",Slaapkamers,2,Badkamers,2,Garages,27,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,Vrij op,01/12/2024,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG7FS,Days: 31,,,,,,,,
Prijs,€ 413.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,"56,80 m²",Slaapkamers,1,Badkamers,1,Garages,1,Bouwjaar,2025,EPC,In aanvraag,Energieklasse,Vrij op,01/12/2024,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG7FQ,Days: 33,,,,,,,,
Prijs,€ 785.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,131 m²,Slaapkamers,2,Badkamers,2,Garages,30,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,Vrij op,01/03/2025,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG7FT,Days: 44,,,,,,,,
Prijs,€ 490.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Duplex (Appartement),Woonopp.,115 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2012,EPC,170 kWh/m²,Energieklasse,Vrij op,01/10/2023,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG7E8,Days: 168,,,,,,,,,,
Prijs,€ 1.410.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,184 m²,Slaapkamers,3,Badkamers,2,Garages,27,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,Vrij op,01/03/2025,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG7G5,Days: 26,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Kongolaan 14, 1000 Brussel",Type,Appartement,Woonopp.,103 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,op aanvraag »,EPC,202 kWh/m²,Energieklasse,KI,€ 1.576,Vrij op,na opzeg huur overeenkomst,Bezoek info,sur RDV en contactant l'Étude,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG6D3,Days: 868,,,,,,,
Prijs,€ 1.590.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,238 m²,Slaapkamers,3,Badkamers,3,Bouwjaar,1965,EPC,155 kWh/m²,Energieklasse,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG5WA,Days: 130,,,,,,,,,,
Prijs,€ 850.000,Adres,"Radstraat 17, 1000 Brussel",Type,Duplex (Appartement),Woonopp.,258 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,op aanvraag »,EPC,274 kWh/m²,Energieklasse,KI,€ 1.908,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG5U2,Days: 221,,,,,,,,,
Prijs,€ 2.900.000,Adres,"Straat niet gekend,",1050 Elsene,Type,Uitzonderlijke woning (Huis),Woonopp.,156 m²,Grondopp.,395 m²,Slaapkamers,4,Badkamers,4,Garages,1,Bebouwing,gesloten,Bouwjaar,1933,EPC,184 kWh/m²,Energieklasse,KI,€ 8.085,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/elsene-1050/te-koop/huis/KG5TX,Days: 225,,
Prijs,€ 850.000,Adres,"Radstraat 17, 1000 Brussel",Type,Uitzonderlijke woning (Huis),Woonopp.,258 m²,Grondopp.,201 m²,Slaapkamers,3,Badkamers,2,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,274 kWh/m²,Energieklasse,KI,€ 1.908,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KG5U0,Days: 256,,,,,
Prijs,€ 450.000,Adres,"Uruguaylaan 4, 1000 Brussel",Type,Appartement,Woonopp.,62 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,67 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG4HT,Days: 192,,,,,,,,,,,,,
Prijs,€ 220.000,Adres,"Avenue Mutsaard 73, 1020 Laken",Type,Appartement,Woonopp.,108 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,op aanvraag »,EPC,418 kWh/m²,Energieklasse,Vrij op,01/09/2023,https://www.zimmo.be/nl/laken-1020/te-koop/appartement/KG559,Days: 569,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Rue Ducale - Hertogstraat 31, 1000 Brussel",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,KI,€ 3.991,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KG5OQ,Days: 99,,,,,,,,
Prijs,€ 650.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,251 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,248 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG4D4,Days: 203,,,,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Rue Ducale - Hertogstraat 31, 1000 Brussel",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,608 m²,Grondopp.,207 m²,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,1781,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KG3AH,Days: 67,,,,,,,,
Prijs,€ 22.000,Adres,"Helihavenlaan 48 / P9, 1000 Brussel",Type,Staanplaats (Garage),Garages,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Vrij op,overeen te komen,https://www.zimmo.be/nl/brussel-1000/te-koop/garage/KG18W,Days: 75,,,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Waterkersstraat - Rue du Cresson 6, 1020 Laken",Type,Woning (Huis),Woonopp.,144 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Badkamers,1,Bebouwing,halfopen,Bouwjaar,1930,EPC,553 kWh/m²,Energieklasse,https://www.zimmo.be/nl/laken-1020/te-koop/huis/KG4BV,Days: 2082,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Rue Ducale - Hertogstraat 31, 1000 Brussel",Type,Herenwoning (Huis),Woonopp.,608 m²,Grondopp.,207 m²,Slaapkamers,12,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,1781,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KG3AI,Days: 524,,,,,,
Prijs,€ 22.000,Adres,"Helihavenlaan 48 / P8, 1000 Brussel",Type,Staanplaats (Garage),Garages,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Vrij op,overeen te komen,https://www.zimmo.be/nl/brussel-1000/te-koop/garage/KG18S,Days: 51,,,,,,,,,,,,,,
Prijs,€ 4.500.000,Adres,"Straat niet gekend,",1050 Elsene,Type,Uitzonderlijke woning (Huis),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Slaapkamers,5,Garages,1,Bebouwing,op aanvraag »,Bouwjaar,1957,EPC,In aanvraag,Energieklasse,KI,€ 5.746,https://www.zimmo.be/nl/elsene-1050/te-koop/huis/KG179,Days: 371,,,,,,
Prijs,€ 515.000,Adres,"Ruisbroekstraat 63, 1000 Brussel",Type,Appartement,Woonopp.,117 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,2001,EPC,181 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG125,Days: 102,,,,,,,,,,,
Prijs,€ 515.000,Adres,"Ruisbroekstraat 63, 1000 Brussel",Type,Duplex (Appartement),Woonopp.,117 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,2001,EPC,181 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG11X,Days: 125,,,,,,,,,,,
Prijs,€ 550.000,Adres,"Rue Bodenbroek 22 / 18, 1000 Brussel",Type,Duplex (Appartement),Woonopp.,125 m²,Slaapkamers,3,Badkamers,2,Garages,1,Bouwjaar,2001,EPC,168 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG11W,Days: 145,,,,,,,,,,,
Prijs,€ 630.000,Adres,"Ruisbroekstraat 67 / 19, 1000 Brussel",Type,Duplex (Appartement),Woonopp.,145 m²,Slaapkamers,2,Badkamers,2,Garages,1,Bouwjaar,2001,EPC,200 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KG11V,Days: 130,,,,,,,,,,,
Prijs,€ 45.000,Adres,"Kreupelenstraat 15, 1000 Brussel",Type,Garage,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,2015,EPC,69 kWh/m²,Energieklasse,KI,€ 886,https://www.zimmo.be/nl/brussel-1000/te-koop/garage/KG107,Days: 64,,,,,,,,,,,,,
Prijs,€ 900.000,Adres,"Square Léopold 27, 1020 Laken",Type,Herenwoning (Huis),Woonopp.,285 m²,Grondopp.,723 m²,Slaapkamers,9,Badkamers,7,Bebouwing,halfopen,Bouwjaar,1912,EPC,518 kWh/m²,Energieklasse,Vrij op,31/07/2023,https://www.zimmo.be/nl/laken-1020/te-koop/huis/KFYEH,Days: 349,,,,,,,
Prijs,€ 285.000,Adres,"Parochiestraat 160, 1130 Haren",Type,Woning (Huis),Woonopp.,128 m²,Grondopp.,155 m²,Slaapkamers,3,Badkamers,1,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,671 kWh/m²,Energieklasse,KI,€ 893,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/haren-1130/te-koop/huis/KFZW7,Days: 1197,,,,,
Prijs,€ 395.000,Adres,"Akenkaai 69, 1000 Brussel",Type,Appartement,Woonopp.,101 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2014,EPC,107 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFX7C,Days: 219,,,,,,,,,,,,,
Prijs,€ 289.000,Adres,"Ganzenweidestraat 65 / 1, 1130 Haren",Type,Duplex (Appartement),Woonopp.,90 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,overeen te komen,https://www.zimmo.be/nl/haren-1130/te-koop/appartement/KFWYR,Days: 291,,,,,,,,
Prijs,€ 292.000,Adres,"Steenbakkerijstraat 13, 1000 Brussel",Type,Appartement,Woonopp.,"86,12 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWGI,Days: 115,,,,,,,,,,,,
Prijs,€ 299.000,Adres,"Steenbakkerijstraat 13, 1000 Brussel",Type,Appartement,Woonopp.,"91,27 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWGE,Days: 304,,,,,,,,,,,,
Prijs,€ 292.000,Adres,"Steenbakkerijstraat 13, 1090 Jette",Type,Appartement,Woonopp.,"86,12 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/jette-1090/te-koop/appartement/KFWGD,Days: 77,,,,,,,,,,,,
Prijs,€ 289.000,Adres,"Steenbakkerijstraat 13, 1090 Jette",Type,Appartement,Woonopp.,"93,17 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/jette-1090/te-koop/appartement/KFWGJ,Days: 342,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Steenbakkerijstraat 13, 1090 Jette",Type,Appartement,Woonopp.,"85,75 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/jette-1090/te-koop/appartement/KFWGH,Days: 66,,,,,,,,,,,,
Prijs,€ 294.000,Adres,"Steenbakkerijstraat 13, 1090 Jette",Type,Appartement,Woonopp.,"91,38 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/jette-1090/te-koop/appartement/KFWGC,Days: 145,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Steenbakkerijstraat 13, 1090 Jette",Type,Appartement,Woonopp.,"94,78 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/jette-1090/te-koop/appartement/KFWGG,Days: 73,,,,,,,,,,,,
Prijs,€ 299.000,Adres,"Steenbakkerijstraat 13, 1090 Jette",Type,Appartement,Woonopp.,"91,27 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/jette-1090/te-koop/appartement/KFWGF,Days: 96,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Steenbakkerijstraat 13, 1000 Brussel",Type,Appartement,Woonopp.,"94,78 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWGB,Days: 66,,,,,,,,,,,,
Prijs,€ 289.000,Adres,"Steenbakkerijstraat 13, 1000 Brussel",Type,Appartement,Woonopp.,"93,17 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWGA,Days: 148,,,,,,,,,,,,
Prijs,€ 298.000,Adres,"Steenbakkerijstraat 13, 1000 Brussel",Type,Appartement,Woonopp.,"85,75 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWG9,Days: 49,,,,,,,,,,,,
Prijs,€ 294.000,Adres,"Steenbakkerijstraat 13, 1000 Brussel",Type,Appartement,Woonopp.,"91,38 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWG8,Days: 116,,,,,,,,,,,,
Prijs,€ 375.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Duplex (Appartement),Woonopp.,100 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2012,EPC,113 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWDZ,Days: 200,,,,,,,,,,,,
Prijs,€ 225.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Studio met slaaphoek (Appartement),Woonopp.,49 m²,Slaapkamers,op aanvraag »,Badkamers,1,Bouwjaar,2012,EPC,141 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWE4,Days: 600,,,,,,,,,,,,
Prijs,€ 595.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Triplex (Appartement),Woonopp.,184 m²,Slaapkamers,5,Badkamers,3,Bouwjaar,2012,EPC,211 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWE0,Days: 64,,,,,,,,,,,,
Prijs,€ 350.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Duplex (Appartement),Woonopp.,89 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2012,EPC,139 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWDY,Days: 247,,,,,,,,,,,,
Prijs,€ 375.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Duplex (Appartement),Woonopp.,104 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2012,EPC,173 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWE3,Days: 138,,,,,,,,,,,,
Prijs,€ 350.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Eengezinswoning (Huis),Woonopp.,80 m²,Grondopp.,op aanvraag »,Slaapkamers,1,Badkamers,1,Bebouwing,open,Bouwjaar,2012,EPC,200 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KFWE2,Days: 642,,,,,,,,
Prijs,€ 325.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Duplex (Appartement),Woonopp.,91 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,2012,EPC,163 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFWE1,Days: 446,,,,,,,,,,,,
Prijs,€ 149.000,Adres,"Schipperijkaai 5, 1000 Brussel",Type,Appartement,Woonopp.,34 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1973,EPC,145 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFUY2,Days: 749,,,,,,,,,,,,,
Prijs,€ 4.000.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Penthouse (Appartement),Woonopp.,"444,50 m²",Slaapkamers,4,Badkamers,4,Garages,27,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,Vrij op,01/03/2025,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFU3I,Days: 193,,,,,,,,
Prijs,€ 1.485.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,192 m²,Slaapkamers,3,Badkamers,2,Garages,27,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,Vrij op,01/03/2025,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFU3J,Days: 69,,,,,,,,
Prijs,€ 800.000,Adres,"Drève Du Parc - Parkdreef 45, 1000 Brussel",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KFTXP,Days: 59,,,,,,,,,,
Prijs,€ 1.445.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,177 m²,Slaapkamers,3,Badkamers,2,Garages,1,Bouwjaar,2024,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,01/03/2025,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFU3H,Days: 67,,,,,,,
Prijs,€ 610.000,Adres,"Drève Du Parc - Parkdreef 20, 1000 Brussel",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KFTXR,Days: 48,,,,,,,,,,
Prijs,€ 199.000,Adres,"Emile Clausstraat 61, 1050 Elsene",Type,Studio met slaaphoek (Appartement),Woonopp.,21 m²,Slaapkamers,op aanvraag »,Badkamers,1,Bouwjaar,op aanvraag »,EPC,474 kWh/m²,Energieklasse,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/elsene-1050/te-koop/appartement/KFTZE,Days: 580,,,,,,,,,,,
Prijs,€ 637.500,Adres,"Drève Du Parc - Parkdreef 20, 1000 Brussel",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KFTXO,Days: 75,,,,,,,,,,
Prijs,€ 830.000,Adres,"Drève Du Parc - Parkdreef 41, 1000 Brussel",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KFTXQ,Days: 34,,,,,,,,,,
Prijs,€ 1.220.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Kleine winkel (Bedrijfsvastgoed),Woonopp.,325 m²,Grondopp.,120 m²,Handelsopp.,op aanvraag »,Badkamers,2,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KFTJA,Days: 47,,,,,,,
Prijs,€ 195.000,Adres,"Diksmuidelaan 2, 1000 Brussel",Type,Studio met slaaphoek (Appartement),Woonopp.,"33,10 m²",Slaapkamers,op aanvraag »,Badkamers,1,Garages,1,Bouwjaar,2011,EPC,In aanvraag,Energieklasse,In aanvraag,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFSVR,Days: 410,,,,,,,,,,
Prijs,€ 275.000,Adres,"Meibloemstraat 3, 1120 Neder-over-Heembeek",Type,Appartement,Woonopp.,110 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1964,EPC,156 kWh/m²,Energieklasse,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/neder-over-heembeek-1120/te-koop/appartement/KFSQL,Days: 395,,,,,,,,,,,
Prijs,€ 1.290.000,Adres,"Straat niet gekend,",1050 Elsene,Type,Appartement,Woonopp.,292 m²,Slaapkamers,3,Bouwjaar,op aanvraag »,EPC,218 kWh/m²,Energieklasse,Vrij op,overeen te komen,https://www.zimmo.be/nl/elsene-1050/te-koop/appartement/KFRBP,Days: 148,,,,,,,,,,,,
Prijs,€ 550.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Woning (Huis),Woonopp.,317 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Badkamers,5,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,422 kWh/m²,Energieklasse,Vrij op,overeen te komen,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KFQ3A,Days: 320,,,,,,
Prijs,€ 380.000,Adres,"Rue du Congo 16, 1000 Brussel",Type,Appartement,Woonopp.,77 m²,Slaapkamers,1,Bouwjaar,op aanvraag »,EPC,136 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFPRH,Days: 264,,,,,,,,,,,,,,,
Prijs,€ 2.400.000,Adres,"Koopliedenstraat 53, 1000 Brussel",Type,Woning (Huis),Woonopp.,600 m²,Grondopp.,230 m²,Slaapkamers,10,Badkamers,9,Garages,2,Bebouwing,halfopen,Bouwjaar,2010,EPC,144 kWh/m²,Energieklasse,Vrij op,overeen te komen,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KFP4K,Days: 173,,,,,
Prijs,€ 539.000,Adres,"Rue de Lombartzyde 34, 1120 Neder-over-Heembeek",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Slaapkamers,4,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,127 kWh/m²,Energieklasse,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/neder-over-heembeek-1120/te-koop/huis/KFOC7,Days: 561,,,,,,,
Prijs,€ 1.290.000,Adres,"Villersstraat 6, 1000 Brussel",Type,Gemengd gebruik (Huis),Woonopp.,526 m²,Grondopp.,105 m²,Slaapkamers,5,Badkamers,2,Bebouwing,halfopen,Bouwjaar,1850,EPC,In aanvraag,Energieklasse,KI,€ 1.501,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/brussel-1000/te-koop/huis/KFNHS,Days: 626,,,,,
Prijs,€ 799.000,Adres,"Villersstraat 8-10, 1000 Brussel",Type,Bouwgrond (Grond),Grondopp.,160 m²,Bebouwing,gesloten,https://www.zimmo.be/nl/brussel-1000/te-koop/grond/KFNHT,Days: 97,,,,,,,,,,,,,,,,,,,,
Prijs,€ 219.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,80 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1962,EPC,212 kWh/m²,Energieklasse,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFNGP,Days: 1365,,,,,,,,,,,,
Prijs,€ 3.100.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Speciaal complex (Bedrijfsvastgoed),Woonopp.,1.350 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,In aanvraag,Energieklasse,In aanvraag,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/bedrijfsvastgoed/KFM2D,Days: 85,,,,,,,
Prijs,€ 995.000,Adres,"Straat niet gekend,",1050 Elsene,Type,Appartement,Woonopp.,198 m²,Slaapkamers,3,Badkamers,2,Garages,1,Bouwjaar,1930,EPC,125 kWh/m²,Energieklasse,KI,€ 2.863,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/elsene-1050/te-koop/appartement/KFM21,Days: 248,,,,,,
Prijs,€ 1.590.000,Adres,"Straat niet gekend,",1000 Brussel,Type,Appartement,Woonopp.,248 m²,Slaapkamers,3,Badkamers,3,Bouwjaar,1965,EPC,122 kWh/m²,Energieklasse,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/brussel-1000/te-koop/appartement/KFM1J,Days: 110,,,,,,,,,,
Prijs,€ 536.000,Adres,"Beemdgrachtstraat 9, 1830 Machelen",Type,Woning (Huis),Woonopp.,158 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Badkamers,2,Bebouwing,gesloten,Bouwjaar,2023,EPC,1 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/machelen-1830/te-koop/huis/KFL5I,Days: 78,,,,,,,,
Prijs,€ 536.000,Adres,"Beemdgrachtstraat 9, 1130 Haren",Type,Woning (Huis),Woonopp.,158 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Badkamers,2,Bebouwing,gesloten,Bouwjaar,2023,EPC,1 kWh/m²,Energieklasse,https://www.zimmo.be/nl/haren-1130/te-koop/huis/KFL6V,Days: 95,,,,,,,,,
Prijs,€ 536.000,Adres,"Beemdgrachtstraat 9, 1831 Diegem",Type,Woning (Huis),Woonopp.,158 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Badkamers,2,Bebouwing,gesloten,Bouwjaar,2023,EPC,1 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/diegem-1831/te-koop/huis/KFL6C,Days: 68,,,,,,,,
